Date,City,Water_Usage,Water_Loss,Reservoir_Level,Daily_Supply,Water_Quality
2025-06-15,Bengaluru,594.7,17.2,100.0,697.1,80.2
2025-06-16,Bengaluru,620.9,16.4,93.9,722.8,89.8
2025-06-17,Bengaluru,647.9,17.4,87.4,760.5,89.4
2025-06-18,Bengaluru,584.7,15.7,89.7,676.4,86.2
2025-06-19,Bengaluru,602.6,17.5,85.6,707.9,88.3
2025-06-20,Bengaluru,644.8,19.9,79.1,772.8,86.6
2025-06-21,Bengaluru,593.2,18.5,73.2,702.9,88.2
2025-06-22,Bengaluru,584.4,18.3,67.3,691.5,89.2
2025-06-23,Bengaluru,592.2,15.9,61.4,686.3,86.8
2025-06-24,Bengaluru,544.1,17.9,72.9,641.6,87.2
2025-06-25,Bengaluru,613.7,19.4,73.3,732.9,87.7
2025-06-26,Bengaluru,637.8,18.6,66.9,756.3,87.0
2025-06-27,Bengaluru,519.4,17.5,61.6,610.4,88.4
2025-06-28,Bengaluru,592.3,17.3,55.8,695.0,87.3
2025-06-29,Bengaluru,599.0,20.2,49.8,720.0,89.2
2025-06-30,Bengaluru,532.2,18.5,44.5,630.7,88.7
2025-07-01,Bengaluru,608.4,19.3,39.7,725.7,88.3
2025-07-02,Bengaluru,582.5,17.8,34.0,686.0,88.6
2025-07-03,Bengaluru,564.7,18.2,33.1,667.6,87.4
2025-07-04,Bengaluru,589.9,17.7,32.9,694.2,87.9
2025-07-05,Bengaluru,575.6,19.5,27.3,687.6,87.8
2025-07-06,Bengaluru,555.0,18.2,23.5,656.2,87.6
2025-07-07,Bengaluru,557.1,16.4,20.0,648.3,86.2
2025-07-08,Bengaluru,624.7,16.5,20.0,728.0,88.0
2025-07-09,Bengaluru,633.6,18.9,38.6,753.3,85.1
2025-07-10,Bengaluru,599.5,18.1,32.7,707.8,91.4
2025-07-11,Bengaluru,552.1,17.2,27.1,646.9,88.2
2025-07-12,Bengaluru,577.3,18.6,25.1,684.7,88.0
2025-07-13,Bengaluru,580.2,18.2,20.7,686.0,88.0
2025-07-14,Bengaluru,595.1,19.8,20.0,713.1,88.7
2025-07-15,Bengaluru,604.3,18.0,22.6,713.1,87.3
2025-07-16,Bengaluru,587.9,15.8,20.0,680.7,88.4
2025-07-17,Bengaluru,688.1,17.5,61.8,808.8,83.2
2025-07-18,Bengaluru,578.1,18.1,60.1,682.8,88.5
2025-07-19,Bengaluru,612.8,16.6,53.8,714.6,88.5
2025-07-20,Bengaluru,651.3,17.7,47.3,766.5,86.2
2025-07-21,Bengaluru,600.4,19.9,41.4,719.9,88.2
2025-07-22,Bengaluru,501.8,17.2,92.1,588.2,83.0
2025-07-23,Bengaluru,595.8,18.8,92.5,708.0,86.8
2025-07-24,Bengaluru,571.2,17.6,86.8,671.8,87.3
2025-07-25,Bengaluru,585.1,16.8,81.0,683.6,86.3
2025-07-26,Bengaluru,599.7,19.2,83.3,714.9,87.1
2025-07-27,Bengaluru,559.4,18.7,79.0,664.1,88.1
2025-07-28,Bengaluru,614.6,18.2,72.8,726.5,88.1
2025-07-29,Bengaluru,575.0,17.1,76.4,673.4,86.5
2025-07-30,Bengaluru,594.4,16.8,70.3,694.3,88.4
2025-07-31,Bengaluru,637.2,19.5,63.9,761.5,89.2
2025-08-01,Bengaluru,567.3,18.2,58.3,670.6,87.6
2025-08-02,Bengaluru,571.0,18.3,52.4,675.4,88.1
2025-08-03,Bengaluru,568.2,15.7,46.7,657.6,88.4
2025-08-04,Bengaluru,551.4,17.6,41.1,648.2,87.3
2025-08-05,Bengaluru,637.8,16.7,34.8,744.2,88.0
2025-08-06,Bengaluru,603.2,19.8,28.6,722.4,88.9
2025-08-07,Bengaluru,568.4,19.7,23.0,680.5,87.3
2025-08-08,Bengaluru,595.3,19.0,20.0,708.5,88.6
2025-08-09,Bengaluru,607.5,18.1,20.0,717.5,88.9
2025-08-10,Bengaluru,538.0,17.1,30.0,629.9,86.5
2025-08-11,Bengaluru,526.9,18.6,24.8,624.9,87.8
2025-08-12,Bengaluru,617.8,18.2,20.0,730.0,86.6
2025-08-13,Bengaluru,551.4,15.4,21.9,636.2,87.6
2025-08-14,Bengaluru,539.7,20.2,20.0,648.6,89.1
2025-08-15,Bengaluru,578.4,15.9,26.0,670.3,88.2
2025-08-16,Bengaluru,570.2,17.9,20.3,672.3,88.3
2025-08-17,Bengaluru,557.0,20.4,20.0,670.7,89.5
2025-08-18,Bengaluru,603.2,18.2,20.0,712.8,89.0
2025-08-19,Bengaluru,561.2,18.3,20.0,663.9,87.2
2025-08-20,Bengaluru,566.4,17.9,20.0,667.9,88.7
2025-08-21,Bengaluru,610.7,18.5,20.0,723.9,87.1
2025-08-22,Bengaluru,599.7,18.1,20.0,708.0,88.5
2025-08-23,Bengaluru,555.6,17.7,20.0,654.1,89.4
2025-08-24,Bengaluru,543.7,17.9,20.0,641.1,87.1
2025-08-25,Bengaluru,588.1,19.1,20.0,700.6,88.6
2025-08-26,Bengaluru,544.4,18.8,20.0,646.7,89.5
2025-08-27,Bengaluru,539.1,17.2,51.6,631.9,82.4
2025-08-28,Bengaluru,570.1,17.0,46.0,667.1,88.6
2025-08-29,Bengaluru,581.7,18.3,40.1,688.2,88.9
2025-08-30,Bengaluru,578.2,17.5,34.3,679.2,87.2
2025-08-31,Bengaluru,601.0,18.2,28.3,710.6,88.2
2025-09-01,Bengaluru,627.5,18.2,31.3,741.6,88.7
2025-09-02,Bengaluru,579.6,19.3,25.4,691.4,90.0
2025-09-03,Bengaluru,541.1,17.0,20.0,632.8,88.8
2025-09-04,Bengaluru,622.5,15.1,20.0,716.6,88.0
2025-09-05,Bengaluru,579.1,17.9,20.0,682.9,87.7
2025-09-06,Bengaluru,571.8,18.2,20.0,675.6,88.5
2025-09-07,Bengaluru,552.8,17.4,20.0,649.3,89.6
2025-09-08,Bengaluru,537.8,16.8,20.0,628.2,87.1
2025-09-09,Bengaluru,652.3,18.1,21.9,770.2,86.6
2025-09-10,Bengaluru,550.2,17.8,20.0,648.3,87.1
2025-09-11,Bengaluru,544.0,19.2,20.0,648.7,86.6
2025-09-12,Bengaluru,569.4,18.5,20.0,674.8,86.8
2025-09-13,Bengaluru,536.7,17.6,20.0,631.1,89.0
2025-09-14,Bengaluru,577.0,18.5,20.0,683.8,88.5
2025-09-15,Bengaluru,527.7,13.7,20.0,600.2,89.3
2025-09-16,Bengaluru,621.0,17.0,20.0,726.9,88.9
2025-09-17,Bengaluru,576.9,16.9,20.0,674.4,87.1
2025-09-18,Bengaluru,570.7,17.0,38.6,668.0,85.8
2025-09-19,Bengaluru,600.1,14.6,51.4,687.7,85.0
2025-09-20,Bengaluru,487.9,17.8,48.7,574.8,86.0
2025-09-21,Bengaluru,518.6,17.4,43.4,608.7,89.1
2025-09-22,Bengaluru,518.6,17.2,58.1,607.9,86.3
2025-09-23,Bengaluru,561.6,18.6,52.5,665.9,88.2
2025-09-24,Bengaluru,571.3,16.6,46.8,666.2,87.9
2025-09-25,Bengaluru,485.1,17.5,41.9,569.9,87.1
2025-09-26,Bengaluru,547.2,17.7,53.0,644.3,86.2
2025-09-27,Bengaluru,579.1,17.9,47.3,683.0,88.9
2025-09-28,Bengaluru,567.8,16.3,41.6,660.3,87.8
2025-09-29,Bengaluru,569.5,19.4,35.9,680.3,88.1
2025-09-30,Bengaluru,534.5,15.7,30.6,618.6,88.8
2025-10-01,Bengaluru,512.3,18.3,25.6,605.8,87.3
2025-10-02,Bengaluru,524.2,17.4,20.3,615.6,87.1
2025-10-03,Bengaluru,579.8,17.6,20.0,681.6,87.3
2025-10-04,Bengaluru,514.4,17.8,20.0,605.7,89.0
2025-10-05,Bengaluru,478.8,16.9,20.0,559.8,87.8
2025-10-06,Bengaluru,528.1,20.3,20.0,635.1,87.5
2025-10-07,Bengaluru,534.9,16.7,20.0,624.2,88.0
2025-10-08,Bengaluru,513.4,16.7,20.0,599.0,89.9
2025-10-09,Bengaluru,529.4,18.3,20.0,626.0,89.7
2025-10-10,Bengaluru,514.4,19.0,20.0,612.2,87.4
2025-10-11,Bengaluru,532.9,18.1,20.0,629.6,86.9
2025-10-12,Bengaluru,544.6,19.2,20.0,649.3,88.6
2025-10-13,Bengaluru,526.5,18.3,20.0,623.1,88.9
2025-10-14,Bengaluru,572.4,17.6,20.0,672.9,88.4
2025-10-15,Bengaluru,522.2,17.6,20.0,613.9,90.0
2025-10-16,Bengaluru,518.0,19.6,20.0,619.5,87.1
2025-10-17,Bengaluru,504.9,16.8,20.0,589.9,85.9
2025-10-18,Bengaluru,548.3,17.8,27.1,646.0,84.8
2025-10-19,Bengaluru,521.9,19.7,21.8,624.7,87.0
2025-10-20,Bengaluru,527.8,19.0,20.0,627.8,88.6
2025-10-21,Bengaluru,479.7,17.4,20.0,563.1,88.5
2025-10-22,Bengaluru,517.9,17.4,24.9,608.0,86.2
2025-10-23,Bengaluru,505.9,17.9,22.6,596.5,87.4
2025-10-24,Bengaluru,495.0,20.5,20.0,596.6,89.1
2025-10-25,Bengaluru,523.7,19.5,20.0,625.8,87.8
2025-10-26,Bengaluru,474.1,18.9,20.0,563.9,89.3
2025-10-27,Bengaluru,535.1,18.0,20.0,631.5,88.5
2025-10-28,Bengaluru,488.5,16.5,20.0,568.9,86.6
2025-10-29,Bengaluru,515.7,17.9,62.3,608.1,84.4
2025-10-30,Bengaluru,498.4,19.1,57.2,593.8,88.8
2025-10-31,Bengaluru,513.2,18.7,52.2,609.1,85.8
2025-11-01,Bengaluru,554.6,18.8,46.6,658.6,89.0
2025-11-02,Bengaluru,505.6,17.0,41.3,591.4,89.5
2025-11-03,Bengaluru,493.6,16.5,36.5,574.9,86.2
2025-11-04,Bengaluru,453.7,19.4,31.9,541.9,88.0
2025-11-05,Bengaluru,498.9,17.3,87.4,585.3,84.5
2025-11-06,Bengaluru,464.4,17.5,86.1,545.6,86.8
2025-11-07,Bengaluru,535.8,18.8,80.9,636.5,89.1
2025-11-08,Bengaluru,509.2,16.0,75.8,590.5,87.2
2025-11-09,Bengaluru,492.5,20.4,70.8,592.9,88.9
2025-11-10,Bengaluru,528.5,19.4,65.7,631.1,88.2
2025-11-11,Bengaluru,496.9,17.0,60.6,581.3,87.8
2025-11-12,Bengaluru,538.4,17.8,55.2,634.0,88.5
2025-11-13,Bengaluru,498.3,16.7,50.3,581.7,89.0
2025-11-14,Bengaluru,541.1,17.7,44.6,636.7,86.3
2025-11-15,Bengaluru,569.1,18.8,38.9,675.9,87.4
2025-11-16,Bengaluru,502.4,17.9,33.8,592.4,89.5
2025-11-17,Bengaluru,506.5,18.5,28.7,600.3,87.2
2025-11-18,Bengaluru,506.8,17.0,87.0,592.8,83.7
2025-11-19,Bengaluru,510.4,17.1,99.6,597.6,87.3
2025-11-20,Bengaluru,531.6,19.9,98.8,637.5,86.8
2025-11-21,Bengaluru,487.2,18.1,94.0,575.5,88.6
2025-11-22,Bengaluru,497.7,18.1,89.1,587.7,88.7
2025-11-23,Bengaluru,477.4,19.0,84.5,568.4,87.4
2025-11-24,Bengaluru,502.7,18.1,87.9,593.5,88.4
2025-11-25,Bengaluru,502.4,17.6,82.8,591.0,86.0
2025-11-26,Bengaluru,516.3,19.1,77.8,614.9,85.1
2025-11-27,Bengaluru,521.4,17.9,72.6,614.6,86.8
2025-11-28,Bengaluru,476.3,19.3,68.0,568.2,88.8
2025-11-29,Bengaluru,526.8,18.3,62.9,623.4,87.9
2025-11-30,Bengaluru,512.1,17.5,57.8,601.8,88.3
2025-12-01,Bengaluru,469.6,19.7,53.2,562.2,89.1
2025-12-02,Bengaluru,500.3,20.0,48.2,600.4,88.6
2025-12-03,Bengaluru,507.0,18.7,43.1,601.5,90.7
2025-12-04,Bengaluru,496.9,18.6,38.1,589.4,86.8
2025-12-05,Bengaluru,528.6,18.1,46.4,624.1,86.1
2025-12-06,Bengaluru,531.9,17.9,41.0,627.3,88.0
2025-12-07,Bengaluru,510.9,21.8,47.8,622.1,86.1
2025-12-08,Bengaluru,518.5,16.3,45.9,603.3,89.9
2025-12-09,Bengaluru,500.3,20.5,40.9,602.8,89.0
2025-12-10,Bengaluru,501.2,18.8,36.1,595.2,87.3
2025-12-11,Bengaluru,497.9,21.3,31.2,603.7,86.8
2025-12-12,Bengaluru,493.8,15.2,26.1,569.0,88.6
2025-12-13,Bengaluru,498.6,17.4,27.3,585.6,88.5
2025-12-14,Bengaluru,533.4,17.5,22.2,626.5,86.1
2025-12-15,Bengaluru,502.0,16.4,20.0,584.3,88.3
2025-12-16,Bengaluru,513.2,17.1,20.0,600.7,86.4
2025-12-17,Bengaluru,515.0,17.8,20.0,606.5,87.7
2025-12-18,Bengaluru,512.7,15.5,20.0,592.4,87.5
2025-12-19,Bengaluru,510.7,19.3,20.0,609.0,87.5
2025-12-20,Bengaluru,470.0,20.6,20.0,566.8,91.3
2025-12-21,Bengaluru,522.9,16.3,20.0,608.2,87.5
2025-12-22,Bengaluru,503.2,18.3,20.0,595.1,87.5
2025-12-23,Bengaluru,518.9,17.5,20.0,609.5,87.7
2025-12-24,Bengaluru,485.4,17.2,20.0,569.0,88.0
2025-12-25,Bengaluru,505.0,19.5,20.0,603.4,87.4
2025-12-26,Bengaluru,508.7,20.3,20.0,612.0,88.1
2025-12-27,Bengaluru,500.5,18.2,20.0,591.5,87.6
2025-12-28,Bengaluru,466.2,17.9,20.0,549.5,90.0
2025-12-29,Bengaluru,514.0,19.1,20.0,612.4,87.3
2025-12-30,Bengaluru,479.0,17.8,20.0,564.3,90.1
2025-12-31,Bengaluru,476.9,19.9,20.0,571.7,87.3
2026-01-01,Bengaluru,518.5,18.3,20.0,613.6,87.5
2026-01-02,Bengaluru,501.9,17.8,20.0,591.1,87.2
2026-01-03,Bengaluru,516.3,15.2,20.0,594.5,88.3
2026-01-04,Bengaluru,498.9,17.7,20.0,587.4,89.1
2026-01-05,Bengaluru,507.4,16.7,20.0,592.2,87.6
2026-01-06,Bengaluru,522.0,18.1,20.0,616.6,88.1
2026-01-07,Bengaluru,529.5,17.5,20.0,622.0,88.3
2026-01-08,Bengaluru,501.1,17.7,20.0,590.0,87.6
2026-01-09,Bengaluru,482.6,18.2,20.0,570.3,87.7
2026-01-10,Bengaluru,502.9,20.0,20.0,603.6,88.4
2026-01-11,Bengaluru,508.8,17.3,20.0,597.0,88.9
2026-01-12,Bengaluru,486.3,16.8,20.0,567.9,87.1
2026-01-13,Bengaluru,497.8,18.9,20.0,591.8,87.3
2026-01-14,Bengaluru,521.3,19.0,20.0,620.6,87.0
2026-01-15,Bengaluru,518.0,20.1,20.0,622.1,86.9
2026-01-16,Bengaluru,494.2,18.1,20.0,583.6,85.9
2026-01-17,Bengaluru,458.1,16.1,20.0,531.8,86.5
2026-01-18,Bengaluru,491.6,18.0,20.0,580.0,89.3
2026-01-19,Bengaluru,523.3,17.9,20.0,616.8,87.1
2026-01-20,Bengaluru,490.8,18.0,20.0,579.3,86.7
2026-01-21,Bengaluru,516.6,19.1,20.0,615.2,87.3
2026-01-22,Bengaluru,507.1,19.9,20.0,608.2,87.6
2026-01-23,Bengaluru,492.1,18.9,20.0,584.9,88.8
2026-01-24,Bengaluru,515.7,18.9,20.0,613.3,88.3
2026-01-25,Bengaluru,499.3,20.4,20.0,601.1,88.2
2026-01-26,Bengaluru,521.8,19.4,20.0,623.2,90.8
2026-01-27,Bengaluru,461.1,18.2,45.6,545.1,84.9
2026-01-28,Bengaluru,474.9,17.1,40.8,556.1,87.9
2026-01-29,Bengaluru,509.3,18.5,35.9,603.4,86.5
2026-01-30,Bengaluru,504.0,16.5,30.9,587.4,86.5
2026-01-31,Bengaluru,447.2,19.7,26.4,535.5,89.3
2026-02-01,Bengaluru,508.4,18.7,21.3,603.4,88.9
2026-02-02,Bengaluru,498.9,19.0,20.0,593.7,88.7
2026-02-03,Bengaluru,519.6,17.5,20.0,610.7,87.3
2026-02-04,Bengaluru,499.3,18.4,20.0,591.4,87.2
2026-02-05,Bengaluru,493.1,18.1,20.0,582.5,86.6
2026-02-06,Bengaluru,489.8,19.7,20.0,586.2,86.8
2026-02-07,Bengaluru,524.3,18.0,20.0,618.7,86.2
2026-02-08,Bengaluru,509.4,17.4,27.0,598.2,86.8
2026-02-09,Bengaluru,512.0,20.3,21.8,615.9,89.2
2026-02-10,Bengaluru,513.9,16.4,20.0,598.3,88.2
2026-02-11,Bengaluru,467.8,17.8,20.0,551.1,87.5
2026-02-12,Bengaluru,538.8,17.9,20.0,635.0,88.5
2026-02-13,Bengaluru,484.8,18.0,20.0,571.9,86.6
2026-02-14,Bengaluru,500.3,17.4,20.0,587.6,87.3
2026-02-15,Bengaluru,473.7,20.0,20.0,568.5,87.9
2026-02-16,Bengaluru,490.1,19.6,32.3,586.2,87.0
2026-02-17,Bengaluru,516.2,18.6,27.1,612.3,87.4
2026-02-18,Bengaluru,540.2,17.2,21.8,633.4,87.2
2026-02-19,Bengaluru,518.9,16.3,20.0,603.2,86.5
2026-02-20,Bengaluru,504.0,17.7,20.0,593.0,88.1
2026-02-21,Bengaluru,464.9,17.4,20.0,545.6,87.1
2026-02-22,Bengaluru,491.4,17.8,33.0,578.8,86.1
2026-02-23,Bengaluru,500.8,17.3,28.2,587.3,86.9
2026-02-24,Bengaluru,509.6,16.2,23.0,592.1,86.9
2026-02-25,Bengaluru,503.3,18.1,34.1,594.6,86.1
2026-02-26,Bengaluru,494.6,19.2,29.2,589.4,87.7
2026-02-27,Bengaluru,505.4,17.0,39.1,591.2,87.4
2026-02-28,Bengaluru,527.2,18.0,33.9,622.1,87.0
2026-03-01,Bengaluru,481.1,18.0,29.1,567.7,87.8
2026-03-02,Bengaluru,483.3,18.2,44.7,571.2,86.5
2026-03-03,Bengaluru,492.9,18.2,39.7,582.8,88.7
2026-03-04,Bengaluru,484.1,21.4,34.7,587.9,88.7
2026-03-05,Bengaluru,512.3,17.3,29.4,601.0,88.1
2026-03-06,Bengaluru,488.9,17.9,24.4,576.5,88.0
2026-03-07,Bengaluru,496.5,17.1,20.0,581.5,89.6
2026-03-08,Bengaluru,495.3,20.1,20.0,594.7,89.6
2026-03-09,Bengaluru,485.0,16.4,20.0,564.6,88.4
2026-03-10,Bengaluru,508.0,20.2,20.0,610.5,88.3
2026-03-11,Bengaluru,489.4,18.8,20.0,581.2,86.6
2026-03-12,Bengaluru,541.4,16.4,20.0,630.0,89.4
2026-03-13,Bengaluru,497.8,18.8,20.0,591.6,86.8
2026-03-14,Bengaluru,528.0,19.4,20.0,630.3,88.6
2026-03-15,Bengaluru,541.7,16.0,60.1,628.7,84.3
2026-03-16,Bengaluru,549.5,17.0,61.1,643.0,87.6
2026-03-17,Bengaluru,497.6,17.7,56.1,585.7,87.7
2026-03-18,Bengaluru,562.6,18.6,50.5,667.1,87.6
2026-03-19,Bengaluru,521.4,17.7,45.3,613.8,87.9
2026-03-20,Bengaluru,511.5,17.9,40.1,603.2,89.1
2026-03-21,Bengaluru,574.0,17.7,34.3,675.5,88.8
2026-03-22,Bengaluru,514.1,16.4,30.1,598.3,88.2
2026-03-23,Bengaluru,452.3,18.3,25.5,535.3,90.0
2026-03-24,Bengaluru,533.1,17.3,20.3,625.2,88.1
2026-03-25,Bengaluru,545.3,17.4,22.3,640.0,86.9
2026-03-26,Bengaluru,546.9,19.3,20.0,652.6,88.4
2026-03-27,Bengaluru,592.1,18.8,20.0,703.5,87.7
2026-03-28,Bengaluru,527.1,19.4,20.0,629.6,90.4
2026-03-29,Bengaluru,510.1,16.9,20.0,596.4,88.2
2026-03-30,Bengaluru,525.5,17.7,20.0,618.3,86.6
2026-03-31,Bengaluru,516.2,18.5,20.0,611.9,88.7
2026-04-01,Bengaluru,490.0,15.5,20.0,565.9,86.9
2026-04-02,Bengaluru,546.1,19.4,32.7,652.2,85.1
2026-04-03,Bengaluru,494.2,16.4,27.9,575.3,89.3
2026-04-04,Bengaluru,548.2,18.5,22.3,649.5,87.7
2026-04-05,Bengaluru,522.1,15.7,20.0,603.9,88.7
2026-04-06,Bengaluru,513.9,16.4,20.0,598.2,87.5
2026-04-07,Bengaluru,520.1,19.2,20.0,619.9,88.2
2026-04-08,Bengaluru,514.9,20.2,20.0,618.7,89.4
2026-04-09,Bengaluru,515.5,17.4,30.1,605.3,86.8
2026-04-10,Bengaluru,564.7,16.6,24.4,658.6,89.9
2026-04-11,Bengaluru,508.7,17.5,28.3,597.9,88.2
2026-04-12,Bengaluru,556.7,19.0,22.7,662.5,87.8
2026-04-13,Bengaluru,511.6,18.4,20.0,605.9,89.2
2026-04-14,Bengaluru,585.3,19.4,20.0,699.2,87.2
2026-04-15,Bengaluru,532.9,20.0,20.0,639.4,86.4
2026-04-16,Bengaluru,517.2,17.6,20.0,608.1,88.7
2026-04-17,Bengaluru,528.6,19.4,20.0,631.0,88.5
2026-04-18,Bengaluru,570.6,17.1,20.0,668.1,87.7
2026-04-19,Bengaluru,525.8,19.1,20.0,626.1,88.6
2026-04-20,Bengaluru,577.9,19.1,20.0,688.5,88.2
2026-04-21,Bengaluru,504.4,17.1,20.0,590.8,88.5
2026-04-22,Bengaluru,503.0,19.2,20.0,599.4,87.6
2026-04-23,Bengaluru,537.4,19.7,20.0,643.2,89.1
2026-04-24,Bengaluru,531.8,17.9,26.9,626.9,85.2
2026-04-25,Bengaluru,525.0,16.6,83.8,612.3,81.3
2026-04-26,Bengaluru,488.9,19.2,88.1,582.7,86.3
2026-04-27,Bengaluru,536.2,18.3,82.8,634.5,87.0
2026-04-28,Bengaluru,565.6,18.1,77.0,668.0,87.7
2026-04-29,Bengaluru,538.7,18.2,71.6,636.5,88.5
2026-04-30,Bengaluru,513.1,17.9,66.3,604.9,87.0
2026-05-01,Bengaluru,541.0,18.2,78.5,639.2,84.3
2026-05-02,Bengaluru,518.7,19.1,73.3,617.8,87.9
2026-05-03,Bengaluru,574.7,19.6,67.6,687.6,89.3
2026-05-04,Bengaluru,502.1,18.5,62.7,594.7,89.0
2026-05-05,Bengaluru,530.5,17.6,72.2,624.0,88.9
2026-05-06,Bengaluru,595.7,17.2,67.6,698.3,88.8
2026-05-07,Bengaluru,557.7,16.9,61.9,651.9,87.3
2026-05-08,Bengaluru,567.1,18.0,100.0,669.0,85.9
2026-05-09,Bengaluru,520.3,18.7,94.8,617.7,86.9
2026-05-10,Bengaluru,601.9,17.8,88.7,708.9,87.7
2026-05-11,Bengaluru,515.7,17.3,83.7,604.8,86.4
2026-05-12,Bengaluru,613.2,16.3,77.6,713.4,87.9
2026-05-13,Bengaluru,576.1,18.2,84.3,680.9,87.0
2026-05-14,Bengaluru,560.1,18.5,100.0,663.6,83.4
2026-05-15,Bengaluru,609.7,17.9,100.0,718.6,87.4
2026-05-16,Bengaluru,551.0,17.2,96.9,645.9,86.9
2026-05-17,Bengaluru,615.7,20.0,100.0,739.0,85.5
2026-05-18,Bengaluru,555.6,15.8,94.5,643.7,89.4
2026-05-19,Bengaluru,573.2,17.8,88.8,675.6,88.9
2026-05-20,Bengaluru,614.2,16.6,82.9,716.2,87.5
2026-05-21,Bengaluru,641.0,16.7,92.0,747.8,86.2
2026-05-22,Bengaluru,610.5,18.9,85.9,726.1,85.9
2026-05-23,Bengaluru,542.9,19.1,80.5,646.4,89.5
2026-05-24,Bengaluru,593.2,17.2,74.5,695.3,86.3
2026-05-25,Bengaluru,551.8,19.0,69.1,656.7,88.8
2026-05-26,Bengaluru,592.0,18.3,63.1,700.2,88.1
2026-05-27,Bengaluru,579.0,18.3,57.4,684.8,88.8
2026-05-28,Bengaluru,568.0,17.5,51.8,667.2,88.7
2026-05-29,Bengaluru,548.6,16.4,46.3,638.6,87.6
2026-05-30,Bengaluru,662.1,17.6,39.8,778.8,88.2
2026-05-31,Bengaluru,647.8,17.4,33.5,760.3,88.0
2026-06-01,Bengaluru,567.3,17.0,79.6,663.5,81.8
2026-06-02,Bengaluru,548.8,19.9,74.2,658.0,88.4
2026-06-03,Bengaluru,596.7,15.5,68.2,689.3,88.6
2026-06-04,Bengaluru,561.5,16.3,62.5,653.0,90.2
2026-06-05,Bengaluru,633.7,16.3,60.4,736.8,89.4
2026-06-06,Bengaluru,606.1,17.7,70.1,713.5,86.6
2026-06-07,Bengaluru,576.2,17.2,64.3,675.6,89.1
2026-06-08,Bengaluru,603.2,16.8,58.2,704.6,88.4
2026-06-09,Bengaluru,580.9,19.4,72.6,693.3,86.5
2026-06-10,Bengaluru,559.9,19.0,66.9,666.2,87.4
2026-06-11,Bengaluru,623.1,17.0,60.6,728.9,89.4
2026-06-12,Bengaluru,627.5,17.0,87.7,733.9,85.1
2026-06-13,Bengaluru,560.8,19.4,92.5,669.7,86.7
2026-06-14,Bengaluru,621.4,18.4,86.4,735.8,86.5
2026-06-15,Bengaluru,631.8,16.2,80.1,734.2,87.1
2026-06-16,Bengaluru,637.0,17.2,73.8,746.8,88.1
2026-06-17,Bengaluru,588.8,17.9,68.0,694.2,89.0
2026-06-18,Bengaluru,618.3,18.6,61.8,733.4,87.7
2026-06-19,Bengaluru,612.8,17.6,69.9,720.4,87.2
2026-06-20,Bengaluru,574.2,17.1,64.3,672.1,87.5
2026-06-21,Bengaluru,589.8,17.5,58.3,693.1,88.1
2026-06-22,Bengaluru,657.7,18.4,74.7,778.5,86.4
2026-06-23,Bengaluru,615.3,18.0,100.0,726.1,85.9
2026-06-24,Bengaluru,590.2,17.9,94.0,695.7,87.5
2026-06-25,Bengaluru,580.4,18.1,88.3,685.3,86.3
2026-06-26,Bengaluru,594.7,18.2,82.4,702.7,87.9
2026-06-27,Bengaluru,629.1,17.6,76.1,739.8,87.6
2026-06-28,Bengaluru,619.2,19.6,80.9,740.7,87.6
2026-06-29,Bengaluru,610.9,18.1,74.7,721.7,87.5
2026-06-30,Bengaluru,553.5,19.6,69.3,661.8,87.5
2026-07-01,Bengaluru,614.1,17.8,63.0,723.1,88.6
2026-07-02,Bengaluru,568.9,18.6,69.6,674.8,86.7
2026-07-03,Bengaluru,634.5,18.4,88.1,751.1,84.1
2026-07-04,Bengaluru,622.8,20.4,100.0,749.9,84.2
2026-07-05,Bengaluru,630.4,18.8,100.0,749.2,87.5
2026-07-06,Bengaluru,623.8,18.0,100.0,735.9,85.7
2026-07-07,Bengaluru,604.5,17.2,100.0,708.6,87.3
2026-07-08,Bengaluru,555.3,16.8,94.6,648.5,86.3
2026-07-09,Bengaluru,601.5,17.2,88.6,704.9,88.7
2026-07-10,Bengaluru,605.5,18.1,82.5,715.2,88.4
2026-07-11,Bengaluru,588.6,17.8,76.6,693.7,87.9
2026-07-12,Bengaluru,642.4,17.2,100.0,753.1,86.1
2026-07-13,Bengaluru,602.5,17.4,100.0,707.3,88.4
2026-07-14,Bengaluru,598.6,18.1,94.0,707.2,87.3
2026-07-15,Bengaluru,569.0,19.4,100.0,679.4,84.6
2026-07-16,Bengaluru,589.5,18.3,94.2,697.4,88.7
2026-07-17,Bengaluru,561.5,20.4,100.0,676.3,88.7
2026-07-18,Bengaluru,618.1,16.9,93.8,722.6,86.6
2026-07-19,Bengaluru,629.8,15.4,87.4,726.6,90.9
2026-07-20,Bengaluru,610.6,18.3,86.6,722.6,89.2
2026-07-21,Bengaluru,620.1,18.2,80.4,733.1,88.4
2026-07-22,Bengaluru,641.1,17.0,100.0,750.1,83.1
2026-07-23,Bengaluru,649.2,18.6,93.6,769.8,87.9
2026-07-24,Bengaluru,638.0,20.0,87.4,765.4,88.7
2026-07-25,Bengaluru,650.9,17.8,80.9,767.0,88.6
2026-07-26,Bengaluru,514.6,18.8,75.7,611.6,87.2
2026-07-27,Bengaluru,586.9,17.1,70.0,687.2,88.3
2026-07-28,Bengaluru,607.0,18.1,70.1,716.7,89.1
2026-07-29,Bengaluru,621.5,17.5,74.7,730.3,89.2
