Date,City,Hospital_Count,Bed_Availability,Disease_Cases,Vaccination_Percent
2026-12-25,Bengaluru,10,64.6,49,86.5
2026-12-26,Bengaluru,10,69.4,33,87.1
2026-12-27,Bengaluru,10,70.9,40,86.8
2026-12-28,Bengaluru,10,68.9,38,87.1
2026-12-29,Bengaluru,10,68.6,38,87.0
2026-12-30,Bengaluru,10,70.9,41,86.8
2026-12-31,Bengaluru,10,69.8,37,87.1
2024-01-01,New Delhi,14,53.7,110,72.3
2024-01-02,New Delhi,14,65.6,74,72.2
2024-01-03,New Delhi,14,53.7,85,71.7
2024-01-04,New Delhi,14,50.2,112,71.6
2024-01-05,New Delhi,14,63.6,69,72.3
2024-01-06,New Delhi,14,62.3,77,72.4
2024-01-07,New Delhi,14,58.6,90,72.2
2024-01-08,New Delhi,14,72.1,36,72.2
2024-01-09,New Delhi,14,64.1,78,72.4
2024-01-10,New Delhi,14,58.3,77,72.0
2024-01-11,New Delhi,14,53.0,105,72.1
2024-01-12,New Delhi,14,60.3,97,72.1
2024-01-13,New Delhi,14,60.3,84,72.1
2024-01-14,New Delhi,14,57.0,83,72.4
2024-01-15,New Delhi,14,58.1,66,72.2
2024-01-16,New Delhi,14,59.7,79,72.1
2024-01-17,New Delhi,14,57.2,77,72.8
2024-01-18,New Delhi,14,52.7,81,72.3
2024-01-19,New Delhi,14,51.2,94,72.5
2024-01-20,New Delhi,14,60.2,64,72.3
2024-01-21,New Delhi,14,51.7,115,72.3
2024-01-22,New Delhi,14,61.0,71,72.3
2024-01-23,New Delhi,14,53.2,93,72.2
2024-01-24,New Delhi,14,56.9,78,72.5
2024-01-25,New Delhi,14,64.5,76,72.6
2024-01-26,New Delhi,14,58.9,71,72.3
2024-01-27,New Delhi,14,47.3,103,72.5
2024-01-28,New Delhi,14,57.5,85,72.3
2024-01-29,New Delhi,14,59.7,69,72.4
2024-01-30,New Delhi,14,63.1,66,72.5
2024-01-31,New Delhi,14,56.2,75,72.4
2024-02-01,New Delhi,14,64.9,66,72.6
2024-02-02,New Delhi,14,61.1,72,72.7
2024-02-03,New Delhi,14,59.6,68,72.7
2024-02-04,New Delhi,14,60.8,68,72.4
2024-02-05,New Delhi,14,63.8,71,72.5
2024-02-06,New Delhi,14,53.7,90,72.1
2024-02-07,New Delhi,14,57.3,88,72.6
2024-02-08,New Delhi,14,53.9,86,72.7
2024-02-09,New Delhi,14,60.1,69,72.3
2024-02-10,New Delhi,14,64.1,77,72.6
2024-02-11,New Delhi,14,61.0,72,72.3
2024-02-12,New Delhi,14,61.4,77,72.9
2024-02-13,New Delhi,14,58.6,77,72.8
2024-02-14,New Delhi,14,56.6,66,73.0
2024-02-15,New Delhi,14,57.2,69,72.8
2024-02-16,New Delhi,14,58.7,75,72.6
2024-02-17,New Delhi,14,57.1,79,72.8
2024-02-18,New Delhi,14,57.8,75,72.5
2024-02-19,New Delhi,14,61.2,71,72.7
2024-02-20,New Delhi,14,44.2,115,72.5
2024-02-21,New Delhi,14,67.1,49,72.6
2024-02-22,New Delhi,14,62.7,67,73.0
2024-02-23,New Delhi,14,61.2,72,72.9
2024-02-24,New Delhi,14,55.5,68,72.4
2024-02-25,New Delhi,14,56.6,79,72.6
2024-02-26,New Delhi,14,66.0,67,73.0
2024-02-27,New Delhi,14,62.5,72,72.9
2024-02-28,New Delhi,14,59.3,72,72.9
2024-02-29,New Delhi,14,59.2,77,72.8
2024-03-01,New Delhi,14,57.8,78,72.8
2024-03-02,New Delhi,14,60.9,75,72.5
2024-03-03,New Delhi,14,56.7,73,72.9
2024-03-04,New Delhi,14,63.8,65,72.8
2024-03-05,New Delhi,14,66.2,53,72.7
2024-03-06,New Delhi,14,56.8,68,73.0
2024-03-07,New Delhi,14,58.4,76,72.8
2024-03-08,New Delhi,14,60.3,80,72.9
2024-03-09,New Delhi,14,54.0,78,72.9
2024-03-10,New Delhi,14,56.4,81,72.6
2024-03-11,New Delhi,14,53.6,83,73.1
2024-03-12,New Delhi,14,63.7,62,73.1
2024-03-13,New Delhi,14,62.2,48,73.5
2024-03-14,New Delhi,14,54.1,78,72.8
2024-03-15,New Delhi,14,55.4,77,72.7
2024-03-16,New Delhi,14,56.8,67,72.9
2024-03-17,New Delhi,14,64.7,64,73.0
2024-03-18,New Delhi,14,56.5,81,73.2
2024-03-19,New Delhi,14,59.6,75,73.2
2024-03-20,New Delhi,14,63.3,69,72.8
2024-03-21,New Delhi,14,58.9,69,73.3
2024-03-22,New Delhi,14,60.8,67,73.1
2024-03-23,New Delhi,14,58.5,85,73.3
2024-03-24,New Delhi,14,51.5,77,72.8
2024-03-25,New Delhi,14,63.9,76,73.6
2024-03-26,New Delhi,14,58.8,79,73.4
2024-03-27,New Delhi,14,63.1,68,73.1
2024-03-28,New Delhi,14,50.0,89,72.9
2024-03-29,New Delhi,14,53.3,89,73.4
2024-03-30,New Delhi,14,62.0,67,73.4
2024-03-31,New Delhi,14,57.9,79,72.9
2024-04-01,New Delhi,14,64.9,55,73.5
2024-04-02,New Delhi,14,56.5,82,73.6
2024-04-03,New Delhi,14,55.3,88,73.0
2024-04-04,New Delhi,14,56.7,71,73.1
2024-04-05,New Delhi,14,57.9,81,73.2
2024-04-06,New Delhi,14,54.6,80,73.3
2024-04-07,New Delhi,14,62.1,89,73.3
2024-04-08,New Delhi,14,51.6,94,73.4
2024-04-09,New Delhi,14,57.7,89,73.6
2024-04-10,New Delhi,14,58.4,86,73.1
2024-04-11,New Delhi,14,60.8,66,73.5
2024-04-12,New Delhi,14,58.0,97,73.4
2024-04-13,New Delhi,14,48.4,99,73.3
2024-04-14,New Delhi,14,57.6,73,73.3
2024-04-15,New Delhi,14,55.6,92,73.1
2024-04-16,New Delhi,14,54.5,87,73.1
2024-04-17,New Delhi,14,59.8,77,73.2
2024-04-18,New Delhi,14,55.5,92,73.2
2024-04-19,New Delhi,14,56.3,84,73.5
2024-04-20,New Delhi,14,58.5,97,73.3
2024-04-21,New Delhi,14,52.2,97,73.5
2024-04-22,New Delhi,14,53.2,102,73.9
2024-04-23,New Delhi,14,55.0,89,73.1
2024-04-24,New Delhi,14,66.0,66,73.7
2024-04-25,New Delhi,14,56.2,90,73.4
2024-04-26,New Delhi,14,65.4,57,73.6
2024-04-27,New Delhi,14,59.1,88,73.6
2024-04-28,New Delhi,14,50.5,95,73.9
2024-04-29,New Delhi,14,58.7,97,73.3
2024-04-30,New Delhi,14,55.1,87,73.8
2024-05-01,New Delhi,14,66.8,62,73.5
2024-05-02,New Delhi,14,53.4,97,73.7
2024-05-03,New Delhi,14,53.5,92,74.0
2024-05-04,New Delhi,14,58.1,86,73.8
2024-05-05,New Delhi,14,57.5,80,73.9
2024-05-06,New Delhi,14,51.7,90,73.9
2024-05-07,New Delhi,14,52.7,92,73.6
2024-05-08,New Delhi,14,54.6,109,73.9
2024-05-09,New Delhi,14,53.8,86,73.6
2024-05-10,New Delhi,14,54.1,99,73.8
2024-05-11,New Delhi,14,52.4,95,74.1
2024-05-12,New Delhi,14,59.0,90,73.8
2024-05-13,New Delhi,14,59.9,71,73.9
2024-05-14,New Delhi,14,57.0,91,74.0
2024-05-15,New Delhi,14,63.1,79,74.1
2024-05-16,New Delhi,14,54.3,96,73.8
2024-05-17,New Delhi,14,55.2,103,73.8
2024-05-18,New Delhi,14,54.1,91,73.9
2024-05-19,New Delhi,14,69.7,40,73.8
2024-05-20,New Delhi,14,52.0,97,74.3
2024-05-21,New Delhi,14,57.1,86,73.2
2024-05-22,New Delhi,14,56.0,90,73.9
2024-05-23,New Delhi,14,59.8,95,74.0
2024-05-24,New Delhi,14,57.4,94,73.7
2024-05-25,New Delhi,14,51.1,93,73.8
2024-05-26,New Delhi,14,58.4,92,74.4
2024-05-27,New Delhi,14,56.7,77,74.2
2024-05-28,New Delhi,14,60.8,89,74.1
2024-05-29,New Delhi,14,58.5,87,74.0
2024-05-30,New Delhi,14,57.1,96,74.0
2024-05-31,New Delhi,14,55.4,96,73.9
2024-06-01,New Delhi,14,50.6,103,73.9
2024-06-02,New Delhi,14,51.3,93,74.1
2024-06-03,New Delhi,14,48.7,106,74.1
2024-06-04,New Delhi,14,54.6,77,74.3
2024-06-05,New Delhi,14,51.5,96,74.1
2024-06-06,New Delhi,14,53.9,89,74.4
2024-06-07,New Delhi,14,54.2,94,74.0
2024-06-08,New Delhi,14,53.2,92,74.2
2024-06-09,New Delhi,14,51.7,99,74.3
2024-06-10,New Delhi,14,53.6,97,74.2
2024-06-11,New Delhi,14,55.0,96,73.9
2024-06-12,New Delhi,14,54.8,94,74.3
2024-06-13,New Delhi,14,56.2,90,74.3
2024-06-14,New Delhi,14,53.7,89,74.4
2024-06-15,New Delhi,14,56.1,101,74.2
2024-06-16,New Delhi,14,56.7,97,73.9
2024-06-17,New Delhi,14,58.2,59,74.6
2024-06-18,New Delhi,14,62.0,89,74.5
2024-06-19,New Delhi,14,48.6,105,74.6
2024-06-20,New Delhi,14,56.8,91,74.5
2024-06-21,New Delhi,14,56.3,98,74.1
2024-06-22,New Delhi,14,57.7,96,74.2
2024-06-23,New Delhi,14,54.6,91,74.6
2024-06-24,New Delhi,14,57.2,93,74.2
2024-06-25,New Delhi,14,54.2,98,74.5
2024-06-26,New Delhi,14,54.3,85,74.6
2024-06-27,New Delhi,14,56.0,101,74.6
2024-06-28,New Delhi,14,53.7,92,74.5
2024-06-29,New Delhi,14,59.0,87,74.2
2024-06-30,New Delhi,14,49.9,92,74.4
2024-07-01,New Delhi,14,55.1,96,74.1
2024-07-02,New Delhi,14,51.8,90,74.3
2024-07-03,New Delhi,14,50.8,100,74.2
2024-07-04,New Delhi,14,55.8,98,74.9
2024-07-05,New Delhi,14,50.8,99,74.7
2024-07-06,New Delhi,14,58.8,97,74.5
2024-07-07,New Delhi,14,56.9,91,74.3
2024-07-08,New Delhi,14,55.9,103,74.7
2024-07-09,New Delhi,14,62.6,73,74.4
2024-07-10,New Delhi,14,54.9,100,74.5
2024-07-11,New Delhi,14,55.8,85,74.8
2024-07-12,New Delhi,14,52.8,87,74.3
2024-07-13,New Delhi,14,52.3,102,74.3
2024-07-14,New Delhi,14,57.3,96,75.0
2024-07-15,New Delhi,14,52.3,97,74.4
2024-07-16,New Delhi,14,61.7,71,75.0
2024-07-17,New Delhi,14,57.9,105,74.6
2024-07-18,New Delhi,14,50.4,104,74.7
2024-07-19,New Delhi,14,51.3,101,75.1
2024-07-20,New Delhi,14,52.1,95,74.7
2024-07-21,New Delhi,14,62.4,77,75.0
2024-07-22,New Delhi,14,53.0,92,74.7
2024-07-23,New Delhi,14,50.1,99,74.8
2024-07-24,New Delhi,14,55.8,91,74.7
2024-07-25,New Delhi,14,57.6,87,74.7
2024-07-26,New Delhi,14,54.6,91,74.3
2024-07-27,New Delhi,14,55.8,88,74.7
2024-07-28,New Delhi,14,52.3,82,74.9
2024-07-29,New Delhi,14,54.5,96,74.9
2024-07-30,New Delhi,14,51.1,94,75.1
2024-07-31,New Delhi,14,50.5,101,75.0
2024-08-01,New Delhi,14,61.3,59,75.0
2024-08-02,New Delhi,14,44.0,106,74.7
2024-08-03,New Delhi,14,53.8,94,74.8
2024-08-04,New Delhi,14,54.7,94,74.7
2024-08-05,New Delhi,14,51.6,87,75.0
2024-08-06,New Delhi,14,55.9,67,74.8
2024-08-07,New Delhi,14,55.4,99,75.2
2024-08-08,New Delhi,14,51.7,94,74.5
2024-08-09,New Delhi,14,52.6,92,75.3
2024-08-10,New Delhi,14,58.0,89,74.6
2024-08-11,New Delhi,14,48.8,102,75.3
2024-08-12,New Delhi,14,49.6,109,75.2
2024-08-13,New Delhi,14,57.4,90,75.5
2024-08-14,New Delhi,14,52.1,93,75.2
2024-08-15,New Delhi,14,54.4,95,75.1
2024-08-16,New Delhi,14,51.6,96,75.3
2024-08-17,New Delhi,14,55.3,87,75.2
2024-08-18,New Delhi,14,48.5,99,74.9
2024-08-19,New Delhi,14,55.3,96,75.1
2024-08-20,New Delhi,14,52.1,91,75.5
2024-08-21,New Delhi,14,60.9,81,75.2
2024-08-22,New Delhi,14,64.5,64,75.2
2024-08-23,New Delhi,14,54.5,87,75.2
2024-08-24,New Delhi,14,55.2,94,75.3
2024-08-25,New Delhi,14,53.9,95,75.2
2024-08-26,New Delhi,14,55.2,74,75.3
2024-08-27,New Delhi,14,55.6,89,75.5
2024-08-28,New Delhi,14,54.6,88,75.5
2024-08-29,New Delhi,14,58.5,86,75.4
2024-08-30,New Delhi,14,70.2,44,75.1
2024-08-31,New Delhi,14,53.0,101,75.2
2024-09-01,New Delhi,14,54.1,93,75.4
2024-09-02,New Delhi,14,54.8,102,75.5
2024-09-03,New Delhi,14,58.9,93,75.1
2024-09-04,New Delhi,14,56.5,85,74.8
2024-09-05,New Delhi,14,56.8,92,75.2
2024-09-06,New Delhi,14,57.6,84,75.4
2024-09-07,New Delhi,14,52.6,93,75.5
2024-09-08,New Delhi,14,52.8,89,75.5
2024-09-09,New Delhi,14,61.7,77,75.5
2024-09-10,New Delhi,14,55.4,94,75.7
2024-09-11,New Delhi,14,56.9,97,75.7
2024-09-12,New Delhi,14,56.3,89,75.5
2024-09-13,New Delhi,14,56.6,95,75.6
2024-09-14,New Delhi,14,56.8,90,75.5
2024-09-15,New Delhi,14,58.4,89,75.3
2024-09-16,New Delhi,14,51.3,85,75.8
2024-09-17,New Delhi,14,55.2,91,75.3
2024-09-18,New Delhi,14,59.3,89,75.4
2024-09-19,New Delhi,14,50.4,93,75.7
2024-09-20,New Delhi,14,55.1,91,75.6
2024-09-21,New Delhi,14,58.2,83,75.7
2024-09-22,New Delhi,14,55.5,86,75.6
2024-09-23,New Delhi,14,59.0,74,75.4
2024-09-24,New Delhi,14,56.6,82,75.7
2024-09-25,New Delhi,14,52.1,92,76.1
2024-09-26,New Delhi,14,52.9,90,76.0
2024-09-27,New Delhi,14,58.1,95,75.7
2024-09-28,New Delhi,14,59.9,88,75.5
2024-09-29,New Delhi,14,58.0,82,75.8
2024-09-30,New Delhi,14,51.2,96,76.1
2024-10-01,New Delhi,14,57.1,78,75.6
2024-10-02,New Delhi,14,59.8,74,75.8
2024-10-03,New Delhi,14,59.1,103,76.2
2024-10-04,New Delhi,14,65.5,65,75.8
2024-10-05,New Delhi,14,54.1,85,76.0
2024-10-06,New Delhi,14,59.3,84,75.9
2024-10-07,New Delhi,14,57.6,87,75.9
2024-10-08,New Delhi,14,58.4,79,76.0
2024-10-09,New Delhi,14,59.1,90,76.4
2024-10-10,New Delhi,14,52.0,88,75.8
2024-10-11,New Delhi,14,57.2,81,75.9
2024-10-12,New Delhi,14,57.3,73,76.0
2024-10-13,New Delhi,14,59.8,85,76.3
2024-10-14,New Delhi,14,56.4,84,75.9
2024-10-15,New Delhi,14,58.5,73,76.0
2024-10-16,New Delhi,14,57.4,72,75.7
2024-10-17,New Delhi,14,55.3,86,75.7
2024-10-18,New Delhi,14,56.8,74,76.2
2024-10-19,New Delhi,14,53.0,89,76.1
2024-10-20,New Delhi,14,59.8,79,76.0
2024-10-21,New Delhi,14,62.9,85,76.2
2024-10-22,New Delhi,14,58.3,85,76.1
2024-10-23,New Delhi,14,60.9,71,76.4
2024-10-24,New Delhi,14,61.9,66,76.1
2024-10-25,New Delhi,14,56.4,81,76.0
2024-10-26,New Delhi,14,69.0,37,76.0
2024-10-27,New Delhi,14,60.4,70,76.1
2024-10-28,New Delhi,14,60.7,72,75.6
2024-10-29,New Delhi,14,56.6,83,76.0
2024-10-30,New Delhi,14,71.2,35,76.0
2024-10-31,New Delhi,14,56.6,73,75.9
2024-11-01,New Delhi,14,62.7,72,76.3
2024-11-02,New Delhi,14,60.4,65,76.4
2024-11-03,New Delhi,14,59.7,69,76.5
2024-11-04,New Delhi,14,60.1,64,76.1
2024-11-05,New Delhi,14,60.5,85,76.0
2024-11-06,New Delhi,14,57.9,74,76.4
2024-11-07,New Delhi,14,64.3,72,76.5
2024-11-08,New Delhi,14,60.5,69,76.0
2024-11-09,New Delhi,14,59.3,69,76.3
2024-11-10,New Delhi,14,64.8,62,76.7
2024-11-11,New Delhi,14,54.9,69,76.7
2024-11-12,New Delhi,14,56.4,70,76.5
2024-11-13,New Delhi,14,63.1,70,76.6
2024-11-14,New Delhi,14,63.6,61,76.2
2024-11-15,New Delhi,14,67.0,43,76.5
2024-11-16,New Delhi,14,60.6,76,76.4
2024-11-17,New Delhi,14,61.6,74,76.2
2024-11-18,New Delhi,14,65.6,55,76.2
2024-11-19,New Delhi,14,64.0,52,76.6
2024-11-20,New Delhi,14,63.2,74,76.4
2024-11-21,New Delhi,14,59.7,77,76.3
2024-11-22,New Delhi,14,61.3,74,76.8
2024-11-23,New Delhi,14,60.5,68,76.6
2024-11-24,New Delhi,14,62.7,63,76.7
2024-11-25,New Delhi,14,55.9,79,76.5
2024-11-26,New Delhi,14,51.5,84,76.4
2024-11-27,New Delhi,14,55.3,74,76.4
2024-11-28,New Delhi,14,59.7,68,76.8
2024-11-29,New Delhi,14,56.6,61,76.5
2024-11-30,New Delhi,14,58.0,80,76.6
2024-12-01,New Delhi,14,56.7,80,76.6
2024-12-02,New Delhi,14,60.3,65,76.7
2024-12-03,New Delhi,14,59.7,83,76.6
2024-12-04,New Delhi,14,66.5,71,76.6
2024-12-05,New Delhi,14,63.0,58,76.7
2024-12-06,New Delhi,14,62.0,68,77.0
2024-12-07,New Delhi,14,61.5,67,76.6
2024-12-08,New Delhi,14,57.4,70,76.9
2024-12-09,New Delhi,14,51.7,76,77.0
2024-12-10,New Delhi,14,50.4,114,76.6
2024-12-11,New Delhi,14,61.7,70,76.6
2024-12-12,New Delhi,14,60.4,68,76.7
2024-12-13,New Delhi,14,53.0,108,76.8
2024-12-14,New Delhi,14,65.9,66,77.0
2024-12-15,New Delhi,14,63.1,76,76.5
2024-12-16,New Delhi,14,52.4,114,76.8
2024-12-17,New Delhi,14,61.4,75,76.8
2024-12-18,New Delhi,14,61.2,72,77.1
2024-12-19,New Delhi,14,51.9,86,76.6
2024-12-20,New Delhi,14,56.2,77,76.9
2024-12-21,New Delhi,14,63.7,85,77.0
2024-12-22,New Delhi,14,60.0,66,77.0
2024-12-23,New Delhi,14,62.0,72,76.9
2024-12-24,New Delhi,14,60.4,77,77.5
2024-12-25,New Delhi,14,64.2,59,76.8
2024-12-26,New Delhi,14,55.9,84,77.2
2024-12-27,New Delhi,14,60.4,73,76.9
2024-12-28,New Delhi,14,62.9,66,77.1
2024-12-29,New Delhi,14,58.8,79,76.9
2024-12-30,New Delhi,14,51.5,102,76.9
2024-12-31,New Delhi,14,55.1,89,77.2
2025-01-01,New Delhi,14,56.0,63,76.8
2025-01-02,New Delhi,14,59.6,90,77.0
2025-01-03,New Delhi,14,60.1,76,77.0
2025-01-04,New Delhi,14,63.3,61,77.1
2025-01-05,New Delhi,14,64.8,61,76.9
2025-01-06,New Delhi,14,57.0,74,77.1
2025-01-07,New Delhi,14,57.2,71,77.6
2025-01-08,New Delhi,14,61.1,67,77.1
2025-01-09,New Delhi,14,59.0,66,77.8
2025-01-10,New Delhi,14,64.4,70,77.2
2025-01-11,New Delhi,14,55.0,97,77.0
2025-01-12,New Delhi,14,55.4,82,77.2
2025-01-13,New Delhi,14,63.9,60,77.4
2025-01-14,New Delhi,14,66.2,78,77.1
2025-01-15,New Delhi,14,53.2,94,76.6
2025-01-16,New Delhi,14,63.7,71,77.3
2025-01-17,New Delhi,14,57.2,81,77.2
2025-01-18,New Delhi,14,59.4,80,77.3
2025-01-19,New Delhi,14,55.1,79,76.6
2025-01-20,New Delhi,14,57.2,92,77.0
2025-01-21,New Delhi,14,55.9,80,77.6
2025-01-22,New Delhi,14,61.4,73,77.5
2025-01-23,New Delhi,14,59.2,65,77.6
2025-01-24,New Delhi,14,59.4,73,77.2
2025-01-25,New Delhi,14,56.7,82,77.6
2025-01-26,New Delhi,14,56.7,71,77.4
2025-01-27,New Delhi,14,55.3,73,77.2
2025-01-28,New Delhi,14,60.5,66,77.2
2025-01-29,New Delhi,14,58.8,64,77.4
2025-01-30,New Delhi,14,48.2,100,77.7
2025-01-31,New Delhi,14,49.3,114,77.5
2025-02-01,New Delhi,14,55.6,82,77.4
2025-02-02,New Delhi,14,51.2,93,77.3
2025-02-03,New Delhi,14,60.9,68,77.5
2025-02-04,New Delhi,14,63.6,71,77.4
2025-02-05,New Delhi,14,56.5,72,77.7
2025-02-06,New Delhi,14,73.1,59,77.7
2025-02-07,New Delhi,14,60.7,66,77.5
2025-02-08,New Delhi,14,61.5,68,77.3
2025-02-09,New Delhi,14,61.0,67,77.9
2025-02-10,New Delhi,14,61.6,62,77.8
2025-02-11,New Delhi,14,71.7,44,77.5
2025-02-12,New Delhi,14,56.0,74,77.4
2025-02-13,New Delhi,14,65.0,64,77.4
2025-02-14,New Delhi,14,70.2,44,77.7
2025-02-15,New Delhi,14,60.9,75,77.5
2025-02-16,New Delhi,14,59.3,66,77.5
2025-02-17,New Delhi,14,63.2,76,77.8
2025-02-18,New Delhi,14,61.4,71,77.6
2025-02-19,New Delhi,14,57.2,81,77.7
2025-02-20,New Delhi,14,64.8,59,77.6
2025-02-21,New Delhi,14,59.1,74,77.6
2025-02-22,New Delhi,14,66.8,69,77.5
2025-02-23,New Delhi,14,57.6,84,77.9
2025-02-24,New Delhi,14,59.7,69,77.6
2025-02-25,New Delhi,14,54.9,93,78.0
2025-02-26,New Delhi,14,58.9,63,78.0
2025-02-27,New Delhi,14,63.5,79,77.7
2025-02-28,New Delhi,14,57.5,70,78.1
2025-03-01,New Delhi,14,58.8,70,77.7
2025-03-02,New Delhi,14,59.7,60,77.9
2025-03-03,New Delhi,14,59.9,75,78.1
2025-03-04,New Delhi,14,62.4,64,77.7
2025-03-05,New Delhi,14,56.4,75,78.0
2025-03-06,New Delhi,14,64.7,62,77.9
2025-03-07,New Delhi,14,61.1,75,77.5
2025-03-08,New Delhi,14,64.5,82,78.0
2025-03-09,New Delhi,14,57.8,74,77.9
2025-03-10,New Delhi,14,55.8,80,77.6
2025-03-11,New Delhi,14,60.9,60,77.8
2025-03-12,New Delhi,14,57.9,70,78.5
2025-03-13,New Delhi,14,59.9,71,77.9
2025-03-14,New Delhi,14,56.8,80,78.1
2025-03-15,New Delhi,14,64.3,53,77.9
2025-03-16,New Delhi,14,62.2,63,78.1
2025-03-17,New Delhi,14,61.5,77,78.3
2025-03-18,New Delhi,14,61.5,71,78.0
2025-03-19,New Delhi,14,56.1,94,77.8
2025-03-20,New Delhi,14,54.8,74,77.9
2025-03-21,New Delhi,14,67.1,56,78.1
2025-03-22,New Delhi,14,59.2,69,78.1
2025-03-23,New Delhi,14,60.6,75,78.2
2025-03-24,New Delhi,14,54.5,81,78.3
2025-03-25,New Delhi,14,62.5,75,78.3
2025-03-26,New Delhi,14,62.9,69,78.0
2025-03-27,New Delhi,14,63.2,76,78.4
2025-03-28,New Delhi,14,56.1,70,78.2
2025-03-29,New Delhi,14,60.4,65,78.4
2025-03-30,New Delhi,14,56.0,91,77.9
2025-03-31,New Delhi,14,57.5,94,78.2
2025-04-01,New Delhi,14,65.2,52,78.3
2025-04-02,New Delhi,14,60.1,70,78.4
2025-04-03,New Delhi,14,60.3,80,78.2
2025-04-04,New Delhi,14,57.3,94,78.6
2025-04-05,New Delhi,14,63.5,73,78.5
2025-04-06,New Delhi,14,55.5,83,78.0
2025-04-07,New Delhi,14,60.4,87,78.6
2025-04-08,New Delhi,14,54.9,91,78.5
2025-04-09,New Delhi,14,55.8,78,78.3
2025-04-10,New Delhi,14,51.4,93,78.6
2025-04-11,New Delhi,14,57.1,87,78.3
2025-04-12,New Delhi,14,55.3,66,78.5
2025-04-13,New Delhi,14,57.7,92,78.3
2025-04-14,New Delhi,14,63.9,88,78.6
2025-04-15,New Delhi,14,60.7,87,78.5
2025-04-16,New Delhi,14,55.3,89,78.6
2025-04-17,New Delhi,14,56.2,92,78.5
2025-04-18,New Delhi,14,52.4,100,78.2
2025-04-19,New Delhi,14,66.0,50,78.4
2025-04-20,New Delhi,14,54.1,88,78.8
2025-04-21,New Delhi,14,56.4,98,78.8
2025-04-22,New Delhi,14,53.3,83,78.4
2025-04-23,New Delhi,14,56.6,94,78.7
2025-04-24,New Delhi,14,55.6,94,78.5
2025-04-25,New Delhi,14,53.3,92,78.2
2025-04-26,New Delhi,14,58.0,93,78.6
2025-04-27,New Delhi,14,49.0,88,78.3
2025-04-28,New Delhi,14,61.5,83,78.7
2025-04-29,New Delhi,14,58.2,85,78.8
2025-04-30,New Delhi,14,52.8,97,78.8
2025-05-01,New Delhi,14,46.5,84,78.4
2025-05-02,New Delhi,14,55.2,95,78.4
2025-05-03,New Delhi,14,59.7,86,78.5
2025-05-04,New Delhi,14,51.9,101,78.5
2025-05-05,New Delhi,14,56.1,85,78.7
2025-05-06,New Delhi,14,49.9,95,78.7
2025-05-07,New Delhi,14,50.3,95,78.4
2025-05-08,New Delhi,14,55.4,92,79.0
2025-05-09,New Delhi,14,59.7,95,78.7
2025-05-10,New Delhi,14,51.0,91,78.8
2025-05-11,New Delhi,14,57.2,83,78.8
2025-05-12,New Delhi,14,51.9,96,78.7
2025-05-13,New Delhi,14,63.9,45,79.0
2025-05-14,New Delhi,14,58.3,86,78.6
2025-05-15,New Delhi,14,59.1,90,79.1
2025-05-16,New Delhi,14,58.0,83,78.9
2025-05-17,New Delhi,14,58.0,86,78.8
2025-05-18,New Delhi,14,55.7,93,78.8
2025-05-19,New Delhi,14,53.1,91,78.6
2025-05-20,New Delhi,14,50.9,92,78.8
2025-05-21,New Delhi,14,56.1,95,78.7
2025-05-22,New Delhi,14,56.3,95,78.8
2025-05-23,New Delhi,14,58.5,83,78.8
2025-05-24,New Delhi,14,60.1,94,78.9
2025-05-25,New Delhi,14,58.7,89,78.9
2025-05-26,New Delhi,14,55.2,90,78.9
2025-05-27,New Delhi,14,51.2,90,79.1
2025-05-28,New Delhi,14,59.4,93,79.1
2025-05-29,New Delhi,14,54.7,92,79.3
2025-05-30,New Delhi,14,48.9,105,79.0
2025-05-31,New Delhi,14,60.7,90,79.0
2025-06-01,New Delhi,14,56.2,93,79.0
2025-06-02,New Delhi,14,58.6,99,79.0
2025-06-03,New Delhi,14,56.6,89,79.3
2025-06-04,New Delhi,14,53.3,101,79.4
2025-06-05,New Delhi,14,52.1,99,79.2
2025-06-06,New Delhi,14,59.1,89,79.0
2025-06-07,New Delhi,14,55.8,94,79.6
2025-06-08,New Delhi,14,61.0,85,79.3
2025-06-09,New Delhi,14,50.6,100,79.2
2025-06-10,New Delhi,14,57.6,106,78.8
2025-06-11,New Delhi,14,66.4,82,79.3
2025-06-12,New Delhi,14,64.8,42,79.4
2025-06-13,New Delhi,14,59.4,61,79.2
2025-06-14,New Delhi,14,51.2,96,79.2
2025-06-15,New Delhi,14,50.1,101,79.3
2025-06-16,New Delhi,14,62.1,65,79.4
2025-06-17,New Delhi,14,49.7,94,79.3
2025-06-18,New Delhi,14,57.7,86,79.2
2025-06-19,New Delhi,14,52.8,99,79.1
2025-06-20,New Delhi,14,57.9,85,79.2
2025-06-21,New Delhi,14,50.6,88,79.5
2025-06-22,New Delhi,14,66.2,48,79.4
2025-06-23,New Delhi,14,53.9,92,79.8
2025-06-24,New Delhi,14,55.8,95,79.5
2025-06-25,New Delhi,14,53.2,99,79.1
2025-06-26,New Delhi,14,64.1,56,79.5
2025-06-27,New Delhi,14,56.0,93,79.0
2025-06-28,New Delhi,14,53.6,96,79.2
2025-06-29,New Delhi,14,55.9,95,79.4
2025-06-30,New Delhi,14,68.4,57,79.5
2025-07-01,New Delhi,14,52.6,100,79.3
2025-07-02,New Delhi,14,56.2,98,79.2
2025-07-03,New Delhi,14,50.5,101,79.3
2025-07-04,New Delhi,14,57.5,93,79.4
