Date,City,Electricity_Consumption,Renewable_Energy_Percent,Peak_Usage,Residential_Consumption,Commercial_Consumption,Industrial_Consumption
2024-12-04,Mumbai,5119.8,14.7,325.9,1791.9,1791.9,1535.9
2024-12-05,Mumbai,5058.6,23.4,322.6,1770.5,1770.5,1517.6
2024-12-06,Mumbai,5154.4,30.8,282.9,1804.0,1804.0,1546.3
2024-12-07,Mumbai,5483.6,31.2,302.4,1919.3,1919.3,1645.1
2024-12-08,Mumbai,5429.2,26.4,313.9,1900.2,1900.2,1628.8
2024-12-09,Mumbai,5329.3,22.5,294.5,1865.3,1865.3,1598.8
2024-12-10,Mumbai,5126.2,25.1,299.6,1794.2,1794.2,1537.9
2024-12-11,Mumbai,5502.2,18.8,311.3,1925.8,1925.8,1650.7
2024-12-12,Mumbai,5101.5,21.3,321.8,1785.5,1785.5,1530.5
2024-12-13,Mumbai,5623.3,25.6,344.5,1968.2,1968.2,1687.0
2024-12-14,Mumbai,5392.8,25.0,320.4,1887.5,1887.5,1617.9
2024-12-15,Mumbai,5349.7,25.3,345.1,1872.4,1872.4,1604.9
2024-12-16,Mumbai,6179.6,23.7,337.7,2162.9,2162.9,1853.9
2024-12-17,Mumbai,5601.5,24.9,339.8,1960.5,1960.5,1680.4
2024-12-18,Mumbai,5680.9,20.7,354.7,1988.3,1988.3,1704.3
2024-12-19,Mumbai,5231.7,21.0,324.8,1831.1,1831.1,1569.5
2024-12-20,Mumbai,5148.2,24.8,313.6,1801.9,1801.9,1544.5
2024-12-21,Mumbai,4997.2,22.9,301.2,1749.0,1749.0,1499.2
2024-12-22,Mumbai,5249.1,22.1,304.5,1837.2,1837.2,1574.7
2024-12-23,Mumbai,5243.3,22.3,324.5,1835.2,1835.2,1573.0
2024-12-24,Mumbai,5241.1,28.4,327.9,1834.4,1834.4,1572.3
2024-12-25,Mumbai,5234.2,26.0,300.4,1832.0,1832.0,1570.2
2024-12-26,Mumbai,4967.9,32.6,312.1,1738.8,1738.8,1490.4
2024-12-27,Mumbai,5125.5,25.9,308.2,1793.9,1793.9,1537.7
2024-12-28,Mumbai,5224.1,27.3,286.1,1828.4,1828.4,1567.2
2024-12-29,Mumbai,5103.5,23.1,299.8,1786.2,1786.2,1531.0
2024-12-30,Mumbai,5717.1,21.2,348.1,2001.0,2001.0,1715.1
2024-12-31,Mumbai,5216.0,18.2,285.4,1825.6,1825.6,1564.8
2025-01-01,Mumbai,5426.7,28.9,304.7,1899.4,1899.4,1628.0
2025-01-02,Mumbai,5381.9,30.1,320.8,1883.7,1883.7,1614.6
2025-01-03,Mumbai,5280.5,26.3,337.7,1848.2,1848.2,1584.1
2025-01-04,Mumbai,5729.4,29.2,352.1,2005.3,2005.3,1718.8
2025-01-05,Mumbai,5493.7,32.8,346.4,1922.8,1922.8,1648.1
2025-01-06,Mumbai,5105.6,29.8,317.1,1786.9,1786.9,1531.7
2025-01-07,Mumbai,5003.5,22.2,320.1,1751.2,1751.2,1501.0
2025-01-08,Mumbai,5389.8,31.4,333.1,1886.4,1886.4,1616.9
2025-01-09,Mumbai,5622.9,23.4,316.1,1968.0,1968.0,1686.9
2025-01-10,Mumbai,5294.3,23.3,311.1,1853.0,1853.0,1588.3
2025-01-11,Mumbai,5472.8,24.5,311.6,1915.5,1915.5,1641.8
2025-01-12,Mumbai,5028.9,30.0,293.2,1760.1,1760.1,1508.7
2025-01-13,Mumbai,5279.2,28.8,322.6,1847.7,1847.7,1583.8
2025-01-14,Mumbai,5146.1,24.6,315.0,1801.1,1801.1,1543.8
2025-01-15,Mumbai,5553.9,22.6,322.2,1943.9,1943.9,1666.2
2025-01-16,Mumbai,5491.2,29.8,319.6,1921.9,1921.9,1647.4
2025-01-17,Mumbai,5561.1,25.6,315.9,1946.4,1946.4,1668.3
2025-01-18,Mumbai,6188.8,28.8,371.6,2166.1,2166.1,1856.6
2025-01-19,Mumbai,5101.1,21.5,326.5,1785.4,1785.4,1530.3
2025-01-20,Mumbai,5332.9,28.8,304.9,1866.5,1866.5,1599.9
2025-01-21,Mumbai,5444.6,19.9,313.5,1905.6,1905.6,1633.4
2025-01-22,Mumbai,5457.5,27.7,314.3,1910.1,1910.1,1637.3
2025-01-23,Mumbai,5570.2,24.8,348.5,1949.6,1949.6,1671.1
2025-01-24,Mumbai,5242.5,25.4,296.5,1834.9,1834.9,1572.8
2025-01-25,Mumbai,5339.8,31.6,306.2,1868.9,1868.9,1601.9
2025-01-26,Mumbai,5605.6,26.1,329.6,1962.0,1962.0,1681.7
2025-01-27,Mumbai,5173.9,30.8,314.5,1810.9,1810.9,1552.2
2025-01-28,Mumbai,5116.7,25.5,309.8,1790.8,1790.8,1535.0
2025-01-29,Mumbai,5520.8,23.9,338.5,1932.3,1932.3,1656.3
2025-01-30,Mumbai,5325.6,29.3,329.7,1864.0,1864.0,1597.7
2025-01-31,Mumbai,5420.7,20.9,335.6,1897.2,1897.2,1626.2
2025-02-01,Mumbai,6227.0,30.8,373.9,2179.4,2179.4,1868.1
2025-02-02,Mumbai,5728.9,32.1,310.8,2005.1,2005.1,1718.7
2025-02-03,Mumbai,5446.3,30.4,351.4,1906.2,1906.2,1633.9
2025-02-04,Mumbai,5452.8,26.9,300.2,1908.5,1908.5,1635.8
2025-02-05,Mumbai,5201.1,31.1,322.3,1820.4,1820.4,1560.3
2025-02-06,Mumbai,5430.9,36.3,305.8,1900.8,1900.8,1629.3
2025-02-07,Mumbai,5741.3,31.5,322.1,2009.5,2009.5,1722.4
2025-02-08,Mumbai,6099.9,28.1,352.9,2135.0,2135.0,1830.0
2025-02-09,Mumbai,5551.2,31.4,351.1,1942.9,1942.9,1665.4
2025-02-10,Mumbai,5501.7,26.7,302.8,1925.6,1925.6,1650.5
2025-02-11,Mumbai,5347.2,33.0,308.4,1871.5,1871.5,1604.2
2025-02-12,Mumbai,5374.1,18.7,314.9,1880.9,1880.9,1612.2
2025-02-13,Mumbai,5367.2,23.8,304.3,1878.5,1878.5,1610.2
2025-02-14,Mumbai,5757.0,28.3,315.5,2014.9,2014.9,1727.1
2025-02-15,Mumbai,5271.0,27.6,320.5,1844.8,1844.8,1581.3
2025-02-16,Mumbai,5097.4,24.0,291.5,1784.1,1784.1,1529.2
2025-02-17,Mumbai,6034.3,27.3,357.5,2112.0,2112.0,1810.3
2025-02-18,Mumbai,5210.5,31.7,329.3,1823.7,1823.7,1563.2
2025-02-19,Mumbai,6755.4,25.2,404.1,2364.4,2364.4,2026.6
2025-02-20,Mumbai,6266.8,31.7,391.0,2193.4,2193.4,1880.0
2025-02-21,Mumbai,5371.7,31.2,293.7,1880.1,1880.1,1611.5
2025-02-22,Mumbai,5266.5,29.5,331.6,1843.3,1843.3,1579.9
2025-02-23,Mumbai,5440.6,27.1,332.7,1904.2,1904.2,1632.2
2025-02-24,Mumbai,6051.8,34.1,336.6,2118.1,2118.1,1815.6
2025-02-25,Mumbai,5285.0,34.0,316.1,1849.7,1849.7,1585.5
2025-02-26,Mumbai,5516.0,27.6,303.8,1930.6,1930.6,1654.8
2025-02-27,Mumbai,5535.1,31.8,313.9,1937.3,1937.3,1660.5
2025-02-28,Mumbai,6289.0,26.7,387.5,2201.2,2201.2,1886.7
2025-03-01,Mumbai,5519.0,30.1,327.3,1931.6,1931.6,1655.7
2025-03-02,Mumbai,5461.2,23.9,349.6,1911.4,1911.4,1638.4
2025-03-03,Mumbai,5116.4,30.8,291.9,1790.7,1790.7,1534.9
2025-03-04,Mumbai,5699.3,23.0,363.5,1994.8,1994.8,1709.8
2025-03-05,Mumbai,5451.1,28.2,332.2,1907.9,1907.9,1635.3
2025-03-06,Mumbai,6018.2,27.9,341.0,2106.4,2106.4,1805.5
2025-03-07,Mumbai,6256.7,26.2,400.3,2189.9,2189.9,1877.0
2025-03-08,Mumbai,5303.5,24.5,338.1,1856.2,1856.2,1591.1
2025-03-09,Mumbai,5475.0,29.1,318.1,1916.2,1916.2,1642.5
2025-03-10,Mumbai,6186.1,24.5,344.9,2165.1,2165.1,1855.8
2025-03-11,Mumbai,5639.9,21.6,334.0,1973.9,1973.9,1692.0
2025-03-12,Mumbai,5563.3,27.5,315.0,1947.2,1947.2,1669.0
2025-03-13,Mumbai,5819.9,28.5,326.4,2037.0,2037.0,1746.0
2025-03-14,Mumbai,5343.8,31.4,297.2,1870.3,1870.3,1603.1
2025-03-15,Mumbai,5940.0,24.7,339.9,2079.0,2079.0,1782.0
2025-03-16,Mumbai,5935.5,30.4,328.1,2077.4,2077.4,1780.6
2025-03-17,Mumbai,6077.7,32.8,335.5,2127.2,2127.2,1823.3
2025-03-18,Mumbai,5715.1,27.2,364.1,2000.3,2000.3,1714.5
2025-03-19,Mumbai,5570.6,20.5,317.1,1949.7,1949.7,1671.2
2025-03-20,Mumbai,5779.5,25.7,315.3,2022.8,2022.8,1733.9
2025-03-21,Mumbai,5873.6,34.2,347.5,2055.8,2055.8,1762.1
2025-03-22,Mumbai,6492.9,34.7,375.6,2272.5,2272.5,1947.9
2025-03-23,Mumbai,5582.6,33.6,341.2,1953.9,1953.9,1674.8
2025-03-24,Mumbai,5951.0,28.7,352.4,2082.9,2082.9,1785.3
2025-03-25,Mumbai,6234.2,26.1,375.7,2182.0,2182.0,1870.3
2025-03-26,Mumbai,5461.4,28.8,332.8,1911.5,1911.5,1638.4
2025-03-27,Mumbai,6605.1,25.6,371.9,2311.8,2311.8,1981.5
2025-03-28,Mumbai,5821.6,29.5,323.3,2037.6,2037.6,1746.5
2025-03-29,Mumbai,5470.1,32.0,347.6,1914.5,1914.5,1641.0
2025-03-30,Mumbai,5428.3,26.5,300.3,1899.9,1899.9,1628.5
2025-03-31,Mumbai,5965.9,25.9,358.9,2088.1,2088.1,1789.8
2025-04-01,Mumbai,5999.4,21.7,370.1,2099.8,2099.8,1799.8
2025-04-02,Mumbai,5502.7,19.6,329.7,1925.9,1925.9,1650.8
2025-04-03,Mumbai,5815.0,20.9,370.8,2035.3,2035.3,1744.5
2025-04-04,Mumbai,6544.5,19.0,370.6,2290.6,2290.6,1963.4
2025-04-05,Mumbai,6011.0,28.4,377.3,2103.9,2103.9,1803.3
2025-04-06,Mumbai,5105.6,28.4,323.2,1787.0,1787.0,1531.7
2025-04-07,Mumbai,5308.0,23.8,312.7,1857.8,1857.8,1592.4
2025-04-08,Mumbai,5867.8,24.5,332.8,2053.7,2053.7,1760.3
2025-04-09,Mumbai,6575.4,22.7,389.2,2301.4,2301.4,1972.6
2025-04-10,Mumbai,4956.1,23.2,300.0,1734.6,1734.6,1486.8
2025-04-11,Mumbai,5384.9,20.4,336.1,1884.7,1884.7,1615.5
2025-04-12,Mumbai,5297.4,29.9,326.5,1854.1,1854.1,1589.2
2025-04-13,Mumbai,6725.6,21.7,409.1,2354.0,2354.0,2017.7
2025-04-14,Mumbai,5597.8,22.4,325.4,1959.2,1959.2,1679.3
2025-04-15,Mumbai,6066.7,29.5,387.7,2123.4,2123.4,1820.0
2025-04-16,Mumbai,6038.8,25.9,329.9,2113.6,2113.6,1811.6
2025-04-17,Mumbai,5786.6,27.3,353.9,2025.3,2025.3,1736.0
2025-04-18,Mumbai,6403.6,23.0,384.5,2241.2,2241.2,1921.1
2025-04-19,Mumbai,5967.1,23.2,380.7,2088.5,2088.5,1790.1
2025-04-20,Mumbai,6545.4,26.4,355.9,2290.9,2290.9,1963.6
2025-04-21,Mumbai,5837.1,24.3,350.4,2043.0,2043.0,1751.1
2025-04-22,Mumbai,8163.1,31.7,468.7,2857.1,2857.1,2448.9
2025-04-23,Mumbai,6114.4,21.7,367.8,2140.0,2140.0,1834.3
2025-04-24,Mumbai,6820.8,22.7,377.7,2387.3,2387.3,2046.2
2025-04-25,Mumbai,5897.8,25.9,329.2,2064.2,2064.2,1769.3
2025-04-26,Mumbai,6026.5,26.8,388.4,2109.3,2109.3,1808.0
2025-04-27,Mumbai,6255.1,21.0,374.8,2189.3,2189.3,1876.5
2025-04-28,Mumbai,6472.3,23.0,389.3,2265.3,2265.3,1941.7
2025-04-29,Mumbai,6113.7,24.2,360.4,2139.8,2139.8,1834.1
2025-04-30,Mumbai,6086.2,25.6,344.7,2130.2,2130.2,1825.9
2025-05-01,Mumbai,7199.5,31.0,403.2,2519.8,2519.8,2159.9
2025-05-02,Mumbai,6707.8,19.7,416.9,2347.7,2347.7,2012.3
2025-05-03,Mumbai,6088.1,27.9,368.6,2130.8,2130.8,1826.4
2025-05-04,Mumbai,5825.7,23.3,357.3,2039.0,2039.0,1747.7
2025-05-05,Mumbai,6734.2,32.1,425.6,2357.0,2357.0,2020.3
2025-05-06,Mumbai,5926.7,28.0,348.4,2074.4,2074.4,1778.0
2025-05-07,Mumbai,6615.6,19.1,364.1,2315.5,2315.5,1984.7
2025-05-08,Mumbai,6074.1,26.3,359.1,2125.9,2125.9,1822.2
2025-05-09,Mumbai,6731.9,19.9,424.8,2356.2,2356.2,2019.6
2025-05-10,Mumbai,7430.8,17.2,408.5,2600.8,2600.8,2229.2
2025-05-11,Mumbai,6145.9,16.6,334.2,2151.0,2151.0,1843.8
2025-05-12,Mumbai,5500.7,24.6,318.9,1925.3,1925.3,1650.2
2025-05-13,Mumbai,6034.5,17.7,377.7,2112.1,2112.1,1810.3
2025-05-14,Mumbai,5926.7,19.5,325.0,2074.4,2074.4,1778.0
2025-05-15,Mumbai,6313.1,25.3,369.4,2209.6,2209.6,1893.9
2025-05-16,Mumbai,6612.3,22.7,379.3,2314.3,2314.3,1983.7
2025-05-17,Mumbai,5674.7,19.3,364.5,1986.1,1986.1,1702.4
2025-05-18,Mumbai,7134.2,20.9,421.5,2497.0,2497.0,2140.3
2025-05-19,Mumbai,6703.8,24.7,381.8,2346.3,2346.3,2011.2
2025-05-20,Mumbai,7196.5,21.3,404.4,2518.8,2518.8,2158.9
2025-05-21,Mumbai,6206.5,23.2,390.9,2172.3,2172.3,1861.9
2025-05-22,Mumbai,5709.5,29.5,314.3,1998.3,1998.3,1712.8
2025-05-23,Mumbai,6660.1,25.1,363.8,2331.0,2331.0,1998.0
2025-05-24,Mumbai,5845.6,31.3,330.8,2045.9,2045.9,1753.7
2025-05-25,Mumbai,7523.7,25.2,425.2,2633.3,2633.3,2257.1
2025-05-26,Mumbai,6016.6,26.6,349.0,2105.8,2105.8,1805.0
2025-05-27,Mumbai,6565.8,29.5,359.8,2298.0,2298.0,1969.7
2025-05-28,Mumbai,6066.4,22.6,339.6,2123.3,2123.3,1819.9
2025-05-29,Mumbai,5479.6,21.0,311.4,1917.9,1917.9,1643.9
2025-05-30,Mumbai,7319.2,27.7,453.5,2561.7,2561.7,2195.8
2025-05-31,Mumbai,6416.8,27.8,412.7,2245.9,2245.9,1925.0
2025-06-01,Mumbai,6810.6,22.4,416.2,2383.7,2383.7,2043.2
2025-06-02,Mumbai,5259.5,20.6,294.0,1840.8,1840.8,1577.8
2025-06-03,Mumbai,6961.9,28.1,390.0,2436.7,2436.7,2088.6
2025-06-04,Mumbai,7669.2,32.7,455.4,2684.2,2684.2,2300.8
2025-06-05,Mumbai,6015.3,23.0,334.6,2105.3,2105.3,1804.6
2025-06-06,Mumbai,6773.0,25.7,367.6,2370.5,2370.5,2031.9
2025-06-07,Mumbai,6755.2,23.7,392.8,2364.3,2364.3,2026.6
2025-06-08,Mumbai,6773.5,29.6,413.2,2370.7,2370.7,2032.1
2025-06-09,Mumbai,6107.6,17.5,360.3,2137.7,2137.7,1832.3
2025-06-10,Mumbai,6718.5,32.4,399.1,2351.5,2351.5,2015.6
2025-06-11,Mumbai,6124.1,17.6,383.0,2143.4,2143.4,1837.2
2025-06-12,Mumbai,7669.0,21.9,437.1,2684.2,2684.2,2300.7
2025-06-13,Mumbai,7198.8,20.5,450.0,2519.6,2519.6,2159.6
2025-06-14,Mumbai,7029.1,22.8,443.5,2460.2,2460.2,2108.7
2025-06-15,Mumbai,6775.7,29.5,410.9,2371.5,2371.5,2032.7
2025-06-16,Mumbai,7107.7,34.6,438.8,2487.7,2487.7,2132.3
2025-06-17,Mumbai,6761.7,15.2,389.2,2366.6,2366.6,2028.5
2025-06-18,Mumbai,6201.4,25.7,373.4,2170.5,2170.5,1860.4
2025-06-19,Mumbai,7259.2,25.0,464.8,2540.7,2540.7,2177.8
2025-06-20,Mumbai,7359.3,25.6,437.5,2575.7,2575.7,2207.8
2025-06-21,Mumbai,7081.3,24.8,402.1,2478.5,2478.5,2124.4
2025-06-22,Mumbai,6293.0,21.6,398.6,2202.5,2202.5,1887.9
2025-06-23,Mumbai,6659.2,25.2,418.6,2330.7,2330.7,1997.8
2025-06-24,Mumbai,5845.3,21.9,323.8,2045.9,2045.9,1753.6
2025-06-25,Mumbai,6457.5,26.5,350.2,2260.1,2260.1,1937.3
2025-06-26,Mumbai,6528.3,24.9,382.2,2284.9,2284.9,1958.5
2025-06-27,Mumbai,6615.0,24.8,395.1,2315.3,2315.3,1984.5
2025-06-28,Mumbai,6943.4,30.0,382.1,2430.2,2430.2,2083.0
2025-06-29,Mumbai,6004.9,24.4,355.1,2101.7,2101.7,1801.5
2025-06-30,Mumbai,7189.6,24.7,460.7,2516.4,2516.4,2156.9
2025-07-01,Mumbai,7091.2,31.3,455.5,2481.9,2481.9,2127.4
2025-07-02,Mumbai,7191.1,26.6,454.8,2516.9,2516.9,2157.3
2025-07-03,Mumbai,5956.0,23.7,364.7,2084.6,2084.6,1786.8
2025-07-04,Mumbai,6533.1,25.5,411.7,2286.6,2286.6,1959.9
2025-07-05,Mumbai,7473.1,28.0,458.0,2615.6,2615.6,2241.9
2025-07-06,Mumbai,6884.8,18.8,420.2,2409.7,2409.7,2065.4
2025-07-07,Mumbai,6595.4,20.9,373.4,2308.4,2308.4,1978.6
2025-07-08,Mumbai,7842.3,23.1,460.2,2744.8,2744.8,2352.7
2025-07-09,Mumbai,6528.9,26.7,375.3,2285.1,2285.1,1958.7
2025-07-10,Mumbai,6983.1,27.6,417.7,2444.1,2444.1,2094.9
2025-07-11,Mumbai,7135.4,18.5,429.0,2497.4,2497.4,2140.6
2025-07-12,Mumbai,5969.0,19.9,375.3,2089.2,2089.2,1790.7
2025-07-13,Mumbai,7169.8,28.8,403.9,2509.4,2509.4,2150.9
2025-07-14,Mumbai,6677.0,26.5,412.3,2337.0,2337.0,2003.1
2025-07-15,Mumbai,6800.4,24.8,389.4,2380.1,2380.1,2040.1
2025-07-16,Mumbai,6851.4,21.6,378.0,2398.0,2398.0,2055.4
2025-07-17,Mumbai,6870.4,19.2,421.6,2404.6,2404.6,2061.1
2025-07-18,Mumbai,5690.2,30.0,336.4,1991.6,1991.6,1707.1
2025-07-19,Mumbai,7293.0,26.6,420.0,2552.6,2552.6,2187.9
2025-07-20,Mumbai,7196.5,30.5,417.7,2518.8,2518.8,2159.0
2025-07-21,Mumbai,6979.0,25.2,423.5,2442.7,2442.7,2093.7
2025-07-22,Mumbai,6622.9,19.2,402.2,2318.0,2318.0,1986.9
2025-07-23,Mumbai,6393.5,26.2,352.8,2237.7,2237.7,1918.0
2025-07-24,Mumbai,6811.7,28.5,430.9,2384.1,2384.1,2043.5
2025-07-25,Mumbai,6964.1,20.9,408.3,2437.4,2437.4,2089.2
2025-07-26,Mumbai,6427.4,21.0,356.3,2249.6,2249.6,1928.2
2025-07-27,Mumbai,6637.8,22.8,413.3,2323.2,2323.2,1991.3
2025-07-28,Mumbai,5685.4,28.2,318.2,1989.9,1989.9,1705.6
2025-07-29,Mumbai,8171.9,28.4,475.2,2860.2,2860.2,2451.6
2025-07-30,Mumbai,6673.9,27.8,423.9,2335.9,2335.9,2002.2
2025-07-31,Mumbai,6569.6,19.8,404.1,2299.4,2299.4,1970.9
2025-08-01,Mumbai,6389.1,21.4,347.2,2236.2,2236.2,1916.7
2025-08-02,Mumbai,7552.6,24.4,458.0,2643.4,2643.4,2265.8
2025-08-03,Mumbai,5853.0,27.0,359.4,2048.6,2048.6,1755.9
2025-08-04,Mumbai,5926.1,26.0,328.0,2074.1,2074.1,1777.8
2025-08-05,Mumbai,6903.6,25.7,381.2,2416.3,2416.3,2071.1
2025-08-06,Mumbai,7662.5,29.8,451.6,2681.9,2681.9,2298.7
2025-08-07,Mumbai,5693.3,25.5,334.7,1992.7,1992.7,1708.0
2025-08-08,Mumbai,6582.2,24.1,379.8,2303.8,2303.8,1974.7
2025-08-09,Mumbai,5499.3,28.8,350.3,1924.8,1924.8,1649.8
2025-08-10,Mumbai,6962.5,29.1,396.2,2436.9,2436.9,2088.8
2025-08-11,Mumbai,5966.0,23.6,351.0,2088.1,2088.1,1789.8
2025-08-12,Mumbai,7352.9,21.0,406.0,2573.5,2573.5,2205.9
2025-08-13,Mumbai,7496.1,17.3,465.1,2623.6,2623.6,2248.8
2025-08-14,Mumbai,5807.7,25.3,367.5,2032.7,2032.7,1742.3
2025-08-15,Mumbai,6413.4,20.0,412.5,2244.7,2244.7,1924.0
2025-08-16,Mumbai,7001.2,25.1,447.8,2450.4,2450.4,2100.4
2025-08-17,Mumbai,6729.7,23.8,380.9,2355.4,2355.4,2018.9
2025-08-18,Mumbai,7052.9,33.0,411.9,2468.5,2468.5,2115.9
2025-08-19,Mumbai,5993.4,24.0,359.4,2097.7,2097.7,1798.0
2025-08-20,Mumbai,6988.8,21.7,422.0,2446.1,2446.1,2096.6
2025-08-21,Mumbai,7220.7,28.0,405.6,2527.3,2527.3,2166.2
2025-08-22,Mumbai,6868.7,20.4,432.2,2404.1,2404.1,2060.6
2025-08-23,Mumbai,6697.0,21.4,396.4,2343.9,2343.9,2009.1
2025-08-24,Mumbai,6169.9,26.3,357.4,2159.4,2159.4,1851.0
2025-08-25,Mumbai,5984.6,26.9,382.7,2094.6,2094.6,1795.4
2025-08-26,Mumbai,6959.6,30.2,377.4,2435.8,2435.8,2087.9
2025-08-27,Mumbai,6114.8,27.5,357.7,2140.2,2140.2,1834.4
2025-08-28,Mumbai,7297.8,22.7,449.4,2554.2,2554.2,2189.3
2025-08-29,Mumbai,6217.0,27.1,358.5,2176.0,2176.0,1865.1
2025-08-30,Mumbai,6900.6,22.3,437.6,2415.2,2415.2,2070.2
2025-08-31,Mumbai,7077.2,25.6,439.7,2477.0,2477.0,2123.1
2025-09-01,Mumbai,7300.3,28.4,462.8,2555.1,2555.1,2190.1
2025-09-02,Mumbai,6684.7,27.8,388.0,2339.7,2339.7,2005.4
2025-09-03,Mumbai,6401.8,26.0,358.1,2240.6,2240.6,1920.5
2025-09-04,Mumbai,5969.8,26.3,331.4,2089.4,2089.4,1791.0
2025-09-05,Mumbai,7512.8,23.2,479.5,2629.5,2629.5,2253.8
2025-09-06,Mumbai,6708.3,21.6,382.9,2347.9,2347.9,2012.5
2025-09-07,Mumbai,6777.7,28.1,371.3,2372.2,2372.2,2033.3
2025-09-08,Mumbai,5333.0,23.8,291.7,1866.5,1866.5,1599.9
2025-09-09,Mumbai,6025.4,29.8,354.2,2108.9,2108.9,1807.6
2025-09-10,Mumbai,6487.2,26.1,392.3,2270.5,2270.5,1946.2
2025-09-11,Mumbai,6067.1,20.7,391.5,2123.5,2123.5,1820.1
2025-09-12,Mumbai,5362.0,22.2,325.3,1876.7,1876.7,1608.6
2025-09-13,Mumbai,5667.9,22.7,357.7,1983.8,1983.8,1700.4
2025-09-14,Mumbai,5901.2,22.6,341.8,2065.4,2065.4,1770.3
2025-09-15,Mumbai,6472.4,25.1,350.9,2265.4,2265.4,1941.7
2025-09-16,Mumbai,6153.7,27.9,346.6,2153.8,2153.8,1846.1
2025-09-17,Mumbai,6275.4,26.3,362.4,2196.4,2196.4,1882.6
2025-09-18,Mumbai,5782.4,26.4,350.8,2023.8,2023.8,1734.7
2025-09-19,Mumbai,6539.8,33.0,420.9,2288.9,2288.9,1962.0
2025-09-20,Mumbai,6166.0,26.3,392.0,2158.1,2158.1,1849.8
2025-09-21,Mumbai,6142.9,25.4,383.2,2150.0,2150.0,1842.9
2025-09-22,Mumbai,6160.1,33.1,345.9,2156.0,2156.0,1848.0
2025-09-23,Mumbai,6355.6,19.2,361.6,2224.5,2224.5,1906.7
2025-09-24,Mumbai,5867.7,23.4,319.8,2053.7,2053.7,1760.3
2025-09-25,Mumbai,6478.7,17.7,391.5,2267.5,2267.5,1943.6
2025-09-26,Mumbai,6586.7,15.1,386.6,2305.3,2305.3,1976.0
2025-09-27,Mumbai,6395.2,26.2,353.7,2238.3,2238.3,1918.6
2025-09-28,Mumbai,6399.0,27.8,412.8,2239.6,2239.6,1919.7
2025-09-29,Mumbai,6345.5,25.5,372.8,2220.9,2220.9,1903.6
2025-09-30,Mumbai,5568.2,26.5,325.0,1948.9,1948.9,1670.4
2025-10-01,Mumbai,5096.4,25.4,306.3,1783.7,1783.7,1528.9
2025-10-02,Mumbai,5614.5,22.0,322.5,1965.1,1965.1,1684.3
2025-10-03,Mumbai,6485.3,27.1,357.2,2269.9,2269.9,1945.6
2025-10-04,Mumbai,6271.5,26.0,395.7,2195.0,2195.0,1881.4
2025-10-05,Mumbai,7062.4,30.7,454.4,2471.9,2471.9,2118.7
2025-10-06,Mumbai,5332.9,20.1,295.5,1866.5,1866.5,1599.9
2025-10-07,Mumbai,6199.5,29.0,345.1,2169.8,2169.8,1859.9
2025-10-08,Mumbai,5435.3,27.0,334.6,1902.4,1902.4,1630.6
2025-10-09,Mumbai,6693.9,22.4,420.2,2342.9,2342.9,2008.2
2025-10-10,Mumbai,5495.6,28.0,300.9,1923.5,1923.5,1648.7
2025-10-11,Mumbai,6449.2,27.1,357.6,2257.2,2257.2,1934.7
2025-10-12,Mumbai,6105.5,22.5,387.3,2136.9,2136.9,1831.7
2025-10-13,Mumbai,5581.1,27.7,358.7,1953.4,1953.4,1674.3
2025-10-14,Mumbai,6549.1,26.4,380.1,2292.2,2292.2,1964.7
2025-10-15,Mumbai,6156.6,17.8,377.6,2154.8,2154.8,1847.0
2025-10-16,Mumbai,5841.7,30.4,374.8,2044.6,2044.6,1752.5
2025-10-17,Mumbai,6130.8,34.1,345.1,2145.8,2145.8,1839.3
2025-10-18,Mumbai,5875.5,27.5,364.5,2056.4,2056.4,1762.7
2025-10-19,Mumbai,5620.1,30.9,324.1,1967.0,1967.0,1686.0
2025-10-20,Mumbai,6270.0,21.7,393.8,2194.5,2194.5,1881.0
2025-10-21,Mumbai,5622.3,26.2,327.6,1967.8,1967.8,1686.7
2025-10-22,Mumbai,5655.0,24.7,343.4,1979.2,1979.2,1696.5
2025-10-23,Mumbai,5317.0,22.7,296.2,1860.9,1860.9,1595.1
2025-10-24,Mumbai,5617.3,26.5,317.6,1966.1,1966.1,1685.2
2025-10-25,Mumbai,6684.4,31.6,365.2,2339.5,2339.5,2005.3
2025-10-26,Mumbai,6450.2,24.4,362.8,2257.6,2257.6,1935.1
2025-10-27,Mumbai,6415.4,19.2,401.2,2245.4,2245.4,1924.6
2025-10-28,Mumbai,5149.6,23.6,313.4,1802.4,1802.4,1544.9
2025-10-29,Mumbai,5674.0,19.8,337.8,1985.9,1985.9,1702.2
2025-10-30,Mumbai,5698.5,28.8,331.9,1994.5,1994.5,1709.5
2025-10-31,Mumbai,6237.0,27.7,343.4,2182.9,2182.9,1871.1
2025-11-01,Mumbai,5863.3,30.8,376.3,2052.1,2052.1,1759.0
2025-11-02,Mumbai,6606.6,24.2,415.7,2312.3,2312.3,1982.0
2025-11-03,Mumbai,5365.0,31.1,304.1,1877.7,1877.7,1609.5
2025-11-04,Mumbai,5410.6,31.2,307.9,1893.7,1893.7,1623.2
2025-11-05,Mumbai,5588.2,28.7,337.7,1955.9,1955.9,1676.5
2025-11-06,Mumbai,5766.2,21.6,367.1,2018.2,2018.2,1729.8
2025-11-07,Mumbai,5309.2,28.1,305.2,1858.2,1858.2,1592.8
